,Date,Team,Time,Opponent,Rank,Site,TV,Result,Attendance,Current Wins,Current Losses,Stadium Capacity,Fill Rate,New Coach,Tailgating,PRCP,SNOW,SNWD,TMAX,TMIN,Opponent_Rank,Conference,Year,Month,Day,W/L,Score,Home Score,Away Score,Total Score,"City, State",lat,lng
4217,9/18/2004,UMass,1:00 PM,Richmond,9,"McGuirk StadiumHadley, MA",Not on TV,L 14-24,4986,2,0,17000,0.293294118,True,False,3.05,0.0,0.0,76,58,NR,FCS,2004,9,18,L,14-24,14,24,38,"Hadley, MA",42.3417565,-72.58842220000001
4218,9/25/2004,UMass,1:00 PM,No. 4 Delaware,16,"McGuirk StadiumHadley, MA","CSTV, CN8",L 7-21,11298,2,1,17000,0.664588235,True,False,0.0,0.0,0.0,75,47,4,FCS,2004,9,25,L,7-21,7,21,28,"Hadley, MA",42.3417565,-72.58842220000001
4220,11/20/2004,UMass,12:00 PM,Hofstra,NR,"McGuirk StadiumHadley, MA",MetroTV New York,W 40-30,5867,5,5,17000,0.345117647,True,False,0.0,0.0,0.0,62,30,NR,FCS,2004,11,20,W,40-30,40,30,70,"Hadley, MA",42.3417565,-72.58842220000001
4221,9/17/2005,UMass,6:00 PM,Albany*,25,"McGuirk StadiumHadley, MA",Not on TV,W 40-0,10177,1,1,17000,0.598647059,False,False,0.25,0.0,0.0,72,64,NR,FCS,2005,9,17,W,40-0,40,0,40,"Hadley, MA",42.3417565,-72.58842220000001
4222,9/24/2005,UMass,6:00 PM,No. 25 Rhode Island,24,"McGuirk StadiumHadley, MA",Not on TV,W 14-6,15314,2,1,17000,0.900823529,False,False,0.0,0.0,0.0,80,41,25,FCS,2005,9,24,W,14-6,14,6,20,"Hadley, MA",42.3417565,-72.58842220000001
4223,10/8/2005,UMass,1:00 PM,Northeastern,18,"McGuirk StadiumHadley, MA",Not on TV,W 27-0,4257,3,1,17000,0.250411765,False,False,1.09,0.0,0.0,77,68,NR,FCS,2005,10,8,W,27-0,27,0,27,"Hadley, MA",42.3417565,-72.58842220000001
4224,10/15/2005,UMass,12:00 PM,No. 4 James Madison,13,"McGuirk StadiumHadley, MA",CN8,W 10-7,4476,4,1,17000,0.263294118,False,False,2.56,0.0,0.0,59,55,4,FCS,2005,10,15,W,10-7,10,7,17,"Hadley, MA",42.3417565,-72.58842220000001
4225,9/2/2006,UMass,1:00 PM,Colgate*,10,"McGuirk StadiumHadley, MA",Not on TV,W 28-7,8191,0,0,17000,0.481823529,False,False,0.0,0.0,0.0,74,54,NR,FCS,2006,9,2,W,28-7,28,7,35,"Hadley, MA",42.3417565,-72.58842220000001
4226,9/23/2006,UMass,1:00 PM,Stony Brook*,9,"McGuirk StadiumHadley, MA",Not on TV,W 48-7,9001,2,1,17000,0.529470588,False,False,0.0,0.0,0.0,69,37,NR,FCS,2006,9,23,W,48-7,48,7,55,"Hadley, MA",42.3417565,-72.58842220000001
4227,10/7/2006,UMass,1:00 PM,William & Mary,10,"McGuirk StadiumHadley, MA",Not on TV,W 48-7,15822,3,1,17000,0.930705882,False,False,0.0,0.0,0.0,60,39,NR,FCS,2006,10,7,W,48-7,48,7,55,"Hadley, MA",42.3417565,-72.58842220000001
4228,10/21/2006,UMass,1:00 PM,Rhode Island,6,"McGuirk StadiumHadley, MA",A10TV,W 41-16,15522,5,1,17000,0.913058824,False,False,0.44,0.0,0.0,65,37,NR,FCS,2006,10,21,W,41-16,41,16,57,"Hadley, MA",42.3417565,-72.58842220000001
4229,11/11/2006,UMass,12:00 PM,No. 19 Maine,3,"McGuirk StadiumHadley, MA",Not on TV,W 10-9,10166,8,1,17000,0.598,False,False,0.0,0.0,0.0,59,32,19,FCS,2006,11,11,W,10-9,10,9,19,"Hadley, MA",42.3417565,-72.58842220000001
4230,11/18/2006,UMass,12:00 PM,Hofstra,3,"McGuirk StadiumHadley, MA",Not on TV,W 22-16,9211,9,1,17000,0.541823529,False,False,0.0,0.0,0.0,67,34,NR,FCS,2006,11,18,W,22-16,22,16,38,"Hadley, MA",42.3417565,-72.58842220000001
4231,9/1/2007,UMass,1:00 PM,Holy Cross*,3,"McGuirk StadiumHadley, MA",Not on TV,W 40-30,12264,0,0,17000,0.721411765,False,False,0.0,0.0,0.0,80,49,NR,FCS,2007,9,1,W,40-30,40,30,70,"Hadley, MA",42.3417565,-72.58842220000001
4232,9/15/2007,UMass,12:00 PM,No. 23 Towson,3,"McGuirk StadiumHadley, MA",CN8,W 36-13,8218,2,0,17000,0.483411765,False,False,0.12,0.0,0.0,74,49,23,FCS,2007,9,15,W,36-13,36,13,49,"Hadley, MA",42.3417565,-72.58842220000001
